id,block,trialno_full,trialno_block,stim,choice,correct,response_time,feedback,money,run
subj_28,1,17,17,6,1,0,526.5,-11,-20,1
subj_28,1,18,18,6,2,1,401.799999999988,1,-20,1
subj_28,1,19,19,3,2,0,978.400000000023,-1,-20,1
subj_28,1,20,20,2,2,0,261.700000000012,-11,-40,1
subj_28,1,21,21,4,1,0,389.599999999977,-11,-60,1
subj_28,1,22,22,4,2,1,318.899999999965,1,-60,1
subj_28,1,23,23,1,1,0,594.899999999965,-1,-60,1
subj_28,1,24,24,2,2,0,389.5,-11,-80,1
subj_28,1,25,25,5,1,1,478.799999999988,11,-60,1
subj_28,1,26,26,6,1,0,244.099999999977,1,-60,1
subj_28,1,27,27,1,1,0,284.799999999988,11,-40,1
subj_28,1,28,28,1,1,0,610.099999999977,-1,-40,1
subj_28,1,29,29,5,2,0,220,11,-20,1
subj_28,1,30,30,1,2,1,234,11,0,1
subj_28,1,31,31,4,2,1,1163.20000000001,-11,-20,1
subj_28,1,32,32,3,2,0,1421.20000000001,-1,-20,1
subj_28,1,33,33,3,1,1,261.099999999977,-1,-20,1
subj_28,1,34,34,6,1,0,353.099999999977,-11,-40,1
subj_28,1,35,35,2,2,0,445.700000000012,-11,-60,1
subj_28,1,36,36,5,1,1,386.400000000023,-1,-60,1
subj_28,1,37,37,3,2,0,457.700000000012,-1,-60,1
subj_28,1,38,38,4,2,1,238.299999999988,1,-60,1
subj_28,1,39,39,3,1,1,347.599999999977,11,-40,1
subj_28,1,40,40,5,2,0,300.100000000035,-1,-40,1
subj_28,1,41,41,5,2,0,350.800000000047,11,-20,1
subj_28,1,42,42,2,2,0,251.400000000023,1,-20,1
subj_28,1,43,43,6,1,0,288.100000000035,-11,-40,1
subj_28,1,44,44,6,2,1,367.400000000023,-11,-60,1
subj_28,1,45,45,1,1,0,659.300000000047,-1,-60,1
subj_28,1,46,46,2,1,1,363.300000000047,1,-60,1
subj_28,1,47,47,5,2,0,459.300000000047,-1,-60,1
subj_28,1,48,48,4,1,0,519.200000000012,1,-60,1
subj_28,1,49,49,2,2,0,557.200000000012,-11,-80,1
subj_28,1,50,50,6,1,0,615.799999999988,1,-80,1
subj_28,1,51,51,4,2,1,919.700000000012,1,-80,1
subj_28,1,52,52,1,2,1,277.700000000012,11,-60,1
subj_28,1,53,53,4,2,1,721,1,-60,1
subj_28,1,54,54,3,1,1,995.000000000058,11,-40,1
subj_28,1,55,55,4,1,0,1069.60000000009,1,-40,1
subj_28,1,56,56,2,2,0,691.600000000093,-11,-60,1
subj_28,1,57,57,4,1,0,438.900000000023,-11,-80,1
subj_28,1,58,58,2,2,0,382.099999999977,-11,-100,1
subj_28,1,59,59,1,2,1,433.399999999907,11,-80,1
subj_28,1,60,60,2,2,0,392.699999999953,-11,-100,1
subj_28,2,61,1,2,2,0,767.199999999953,1,0,1
subj_28,2,62,2,3,1,1,649.199999999953,11,20,1
subj_28,2,63,3,2,2,0,533.79999999993,-11,0,1
subj_28,2,64,4,6,2,1,227.099999999977,-11,-20,1
subj_28,2,65,5,1,1,0,280.29999999993,-1,-20,1
subj_28,2,66,6,5,1,1,395.599999999977,11,0,1
subj_28,2,67,7,6,2,1,908.29999999993,-11,-20,1
subj_28,2,68,8,2,1,1,704.900000000023,1,-20,1
subj_28,2,69,9,4,2,1,467.5,-11,-40,1
subj_28,2,70,10,4,1,0,513.5,-11,-60,1
subj_28,2,71,11,3,2,0,765.5,-1,-60,1
subj_28,2,72,12,1,2,1,429.5,11,-40,1
subj_28,2,73,13,5,2,0,548.79999999993,11,-20,1
subj_28,2,74,14,6,2,1,1151.30000000005,-11,-40,1
subj_28,2,75,15,6,2,1,593.900000000023,1,-40,1
subj_28,2,76,16,4,1,0,292.599999999977,1,-40,1
subj_28,2,77,17,3,2,0,1187.19999999995,11,-20,1
subj_28,2,78,18,2,1,1,458.5,1,-20,1
subj_28,2,79,19,5,2,0,443.099999999977,-1,-20,1
subj_28,2,80,20,3,1,1,231.800000000047,11,0,1
subj_28,2,81,21,3,1,1,385.099999999977,-1,0,1
subj_28,2,82,22,6,2,1,410.400000000023,1,0,1
subj_28,2,83,23,2,1,1,348.300000000047,1,0,1
subj_28,2,84,24,6,2,1,318.900000000023,1,0,1
subj_28,2,85,25,3,1,1,512.900000000023,11,20,1
subj_28,2,86,26,3,1,1,326.800000000047,-1,20,1
subj_28,2,87,27,1,2,1,242.099999999977,11,40,1
subj_28,2,88,28,3,2,0,393.400000000023,-1,40,1
subj_28,2,89,29,5,1,1,1124.09999999998,-1,40,1
subj_28,2,90,30,4,1,0,1088,1,40,1
subj_28,2,91,31,2,2,0,263.300000000047,-11,20,1
subj_28,2,92,32,1,2,1,619.20000000007,11,40,1
subj_28,2,93,33,6,1,0,413.20000000007,-11,20,1
subj_28,2,94,34,1,1,0,271.20000000007,11,40,1
subj_28,2,95,35,5,1,1,203.100000000093,-1,40,1
subj_28,2,96,36,5,2,0,177.800000000047,-1,40,1
subj_28,2,97,37,6,2,1,277.100000000093,1,40,1
subj_28,2,98,38,1,2,1,228.400000000023,11,60,1
subj_28,2,99,39,1,2,1,249.70000000007,11,80,1
subj_28,2,100,40,5,1,1,286.300000000047,11,100,1
subj_28,2,101,41,4,1,0,345.600000000093,-11,80,1
subj_28,2,102,42,5,1,1,238.300000000047,11,100,1
subj_28,2,103,43,2,2,0,813.5,-11,80,1
subj_28,2,104,44,2,2,0,1701.39999999991,-11,60,1
subj_28,2,105,45,3,1,1,516.099999999977,11,80,1
subj_28,2,106,46,1,2,1,434,11,100,1
subj_28,2,107,47,6,2,1,667.29999999993,-11,80,1
subj_28,2,108,48,4,1,0,443.29999999993,-11,60,1
subj_28,2,109,49,1,2,1,323.899999999907,11,80,1
subj_28,2,110,50,1,2,1,377.899999999907,11,100,1
subj_28,2,111,51,2,2,0,1857.09999999998,-11,80,1
subj_28,2,112,52,4,2,1,367.79999999993,1,80,1
subj_28,2,113,53,2,1,1,279.699999999953,1,80,1
subj_28,2,114,54,5,2,0,651,11,100,1
subj_28,2,115,55,4,2,1,495.599999999977,1,100,1
subj_28,2,116,56,4,2,1,746.29999999993,1,100,1
subj_28,2,117,57,4,1,0,460.900000000023,-11,80,1
subj_28,2,118,58,5,2,0,378.900000000023,11,100,1
subj_28,2,119,59,3,2,0,426.199999999953,-1,100,1
subj_28,2,120,60,6,2,1,257.400000000023,-11,80,1
subj_28,3,121,1,4,2,1,1330,1,0,1
subj_28,3,122,2,6,2,1,515.300000000047,-11,-20,1
subj_28,3,123,3,5,1,1,461.199999999953,-1,-20,1
subj_28,3,124,4,3,2,0,621.199999999953,11,0,1
subj_28,3,125,5,3,2,0,363.199999999953,-1,0,1
subj_28,3,126,6,1,1,0,515,-1,0,1
subj_28,3,127,7,6,2,1,445,1,0,1
subj_28,3,128,8,4,2,1,377.70000000007,1,0,1
subj_28,3,129,9,2,1,1,474.900000000023,1,0,1
subj_28,3,130,10,2,2,0,422.900000000023,-11,-20,1
subj_28,3,131,11,3,1,1,512.900000000023,11,0,1
subj_28,3,132,12,5,2,0,732.900000000023,-1,0,1
subj_28,3,133,13,2,1,1,854.20000000007,1,0,1
subj_28,3,134,14,6,2,1,550.800000000047,1,0,1
subj_28,3,135,15,3,2,0,1027.30000000005,-1,0,1
subj_28,3,136,16,4,1,0,388.600000000093,1,0,1
subj_28,3,137,17,5,2,0,551.900000000023,11,20,1
subj_28,3,138,18,2,2,0,368.600000000093,1,20,1
subj_28,3,139,19,2,1,1,634.600000000093,1,20,1
subj_28,3,140,20,1,2,1,505.900000000023,11,40,1
subj_28,3,141,21,4,2,1,270.5,-11,20,1
subj_28,3,142,22,5,1,1,236.5,-1,20,1
subj_28,3,143,23,1,1,0,509.800000000047,-1,20,1
subj_28,3,144,24,5,2,0,353.70000000007,-1,20,1
subj_28,3,145,25,5,1,1,190.29999999993,11,40,1
subj_28,3,146,26,5,1,1,481.599999999977,-1,40,1
subj_28,3,147,27,6,2,1,310.899999999907,-11,20,1
subj_28,3,148,28,4,1,0,426.899999999907,-11,0,1
subj_28,3,149,29,2,2,0,312.199999999953,-11,-20,1
subj_28,3,150,30,1,1,0,362.099999999977,11,0,1
subj_28,3,151,31,2,2,0,910.099999999977,-11,-20,1
subj_28,3,152,32,5,1,1,514.09999999986,11,0,1
subj_28,3,153,33,6,2,1,814.09999999986,-11,-20,1
subj_28,3,154,34,3,1,1,212,11,0,1
subj_28,3,155,35,1,1,0,613.90000000014,-1,0,1
subj_28,3,156,36,1,2,1,621.90000000014,11,20,1
subj_28,3,157,37,6,1,0,479.800000000047,-11,0,1
subj_28,3,158,38,6,2,1,583.100000000093,1,0,1
subj_28,3,159,39,6,2,1,618.40000000014,1,0,1
subj_28,3,160,40,1,1,0,464.40000000014,-1,0,1
subj_28,3,161,41,1,2,1,528.40000000014,11,20,1
subj_28,3,162,42,4,2,1,555.700000000186,-11,0,1
subj_28,3,163,43,6,1,0,248.300000000047,1,0,1
subj_28,3,164,44,3,1,1,548.899999999907,11,20,1
subj_28,3,165,45,3,1,1,111.5,11,40,1
subj_28,3,166,46,2,1,1,305.5,1,40,1
subj_28,3,167,47,6,2,1,278.100000000093,-11,20,1
subj_28,3,168,48,4,1,0,531.399999999907,-11,0,1
subj_28,3,169,49,4,2,1,334.699999999953,1,0,1
subj_28,3,170,50,2,1,1,458,1,0,1
subj_28,3,171,51,2,1,1,394.699999999953,1,0,1
subj_28,3,172,52,4,1,0,785.300000000047,-11,-20,1
subj_28,3,173,53,5,2,0,592.5,11,0,1
subj_28,3,174,54,4,1,0,433.799999999814,-11,-20,1
subj_28,3,175,55,1,2,1,747.09999999986,11,0,1
subj_28,3,176,56,5,2,0,611.699999999953,-1,0,1
subj_28,3,177,57,1,2,1,1189.69999999995,11,20,1
subj_28,3,178,58,3,2,0,807,11,40,1
subj_28,3,179,59,3,2,0,489.699999999953,-1,40,1
subj_28,3,180,60,3,1,1,1085,-1,40,1
subj_28,4,181,1,4,2,1,584.800000000047,1,0,1
subj_28,4,182,2,6,2,1,552.100000000093,1,0,1
subj_28,4,183,3,6,1,0,428.699999999953,1,0,1
subj_28,4,184,4,2,2,0,354,-11,-20,1
subj_28,4,185,5,2,1,1,740.600000000093,1,-20,1
subj_28,4,186,6,6,2,1,573.90000000014,1,-20,1
subj_28,4,187,7,6,2,1,501.90000000014,-11,-40,1
subj_28,4,188,8,2,1,1,228.600000000093,1,-40,1
subj_28,4,189,9,3,2,0,427.800000000047,11,-20,1
subj_28,4,190,10,2,1,1,333.09999999986,-11,-40,1
subj_28,4,191,11,6,2,1,546.399999999907,1,-40,1
subj_28,4,192,12,2,2,0,631,-11,-60,1
subj_28,4,193,13,4,2,1,454.300000000047,1,-60,1
subj_28,4,194,14,3,2,0,583,11,-40,1
subj_28,4,195,15,2,1,1,566.300000000047,1,-40,1
subj_28,4,196,16,1,2,1,1162.19999999995,11,-20,1
subj_28,4,197,17,6,1,0,436.199999999953,1,-20,1
subj_28,4,198,18,3,2,0,1197.40000000014,-1,-20,1
subj_28,4,199,19,2,2,0,416,-11,-40,1
subj_28,4,200,20,2,1,1,488,1,-40,1
subj_28,4,201,21,4,2,1,477.300000000047,-11,-60,1
subj_28,4,202,22,5,1,1,762.600000000093,-1,-60,1
subj_28,4,203,23,1,2,1,586.600000000093,11,-40,1
subj_28,4,204,24,3,1,1,651.90000000014,11,-20,1
subj_28,4,205,25,2,2,0,828.5,-11,-40,1
subj_28,4,206,26,1,1,0,421.699999999953,11,-20,1
subj_28,4,207,27,4,2,1,875.699999999953,1,-20,1
subj_28,4,208,28,5,1,1,441.699999999953,-1,-20,1
subj_28,4,209,29,6,2,1,439,1,-20,1
subj_28,4,210,30,1,1,0,280.300000000047,-1,-20,1
subj_28,4,211,31,1,2,1,491.600000000093,11,0,1
subj_28,4,212,32,3,2,0,366.899999999907,-1,0,1
subj_28,4,213,33,4,1,0,358.800000000047,-11,-20,1
subj_28,4,214,34,3,2,0,619.5,-1,-20,1
subj_28,4,215,35,4,1,0,299.399999999907,1,-20,1
subj_28,4,216,36,5,2,0,294.100000000093,11,0,1
subj_28,4,217,37,1,1,0,452.59999999986,-1,0,1
subj_28,4,218,38,5,2,0,627.299999999814,-1,0,1
subj_28,4,219,39,1,2,1,320.59999999986,11,20,1
subj_28,4,220,40,3,2,0,844.5,-1,20,1
subj_28,4,221,41,4,1,0,461.199999999953,-11,0,1
subj_28,4,222,42,4,2,1,875.09999999986,-11,-20,1
subj_28,4,223,43,5,1,1,727.09999999986,11,0,1
subj_28,4,224,44,1,2,1,338.399999999907,11,20,1
subj_28,4,225,45,3,2,0,647.600000000093,-1,20,1
subj_28,4,226,46,2,2,0,2344.30000000005,-11,0,1
subj_28,4,227,47,4,1,0,484.90000000014,-11,-20,1
subj_28,4,228,48,5,2,0,1668.19999999995,11,0,1
subj_28,4,229,49,3,2,0,1442.19999999995,-1,0,1
subj_28,4,230,50,3,1,1,1023.5,-1,0,1
subj_28,4,231,51,1,2,1,653.40000000014,11,20,1
subj_28,4,232,52,4,1,0,332.100000000093,-11,0,1
subj_28,4,233,53,6,2,1,333.40000000014,-11,-20,1
subj_28,4,234,54,5,1,1,464.59999999986,11,0,1
subj_28,4,235,55,6,2,1,356.5,-11,-20,1
subj_28,4,236,56,5,2,0,413.199999999953,-1,-20,1
subj_28,4,237,57,5,2,0,301.09999999986,11,0,1
subj_28,4,238,58,1,2,1,385.800000000047,11,20,1
subj_28,4,239,59,5,2,0,267.09999999986,-1,20,1
subj_28,4,240,60,6,1,0,227.09999999986,-11,0,1
subj_28,5,1,1,2,9,9,9999,9,0,2
subj_28,5,2,2,1,2,1,250.399999999994,11,20,2
subj_28,5,3,3,1,2,1,296.899999999994,11,40,2
subj_28,5,4,4,6,2,1,215.599999999991,-11,20,2
subj_28,5,5,5,2,2,0,377.5,-11,0,2
subj_28,5,6,6,3,1,1,216.799999999988,-1,0,2
subj_28,5,7,7,6,1,0,240.799999999988,-11,-20,2
subj_28,5,8,8,6,1,0,254.099999999991,-11,-40,2
subj_28,5,9,9,3,2,0,574.699999999997,11,-20,2
subj_28,5,10,10,6,1,0,766.699999999997,1,-20,2
subj_28,5,11,11,5,2,0,426.699999999997,11,0,2
subj_28,5,12,12,3,2,0,248,-1,0,2
subj_28,5,13,13,4,1,0,470.599999999991,1,0,2
subj_28,5,14,14,2,2,0,258.5,-11,-20,2
subj_28,5,15,15,3,1,1,671.099999999977,11,0,2
subj_28,5,16,16,4,2,1,347.099999999977,1,0,2
subj_28,5,17,17,4,1,0,711.699999999983,-11,-20,2
subj_28,5,18,18,6,2,1,289.699999999983,1,-20,2
subj_28,5,19,19,1,2,1,511,11,0,2
subj_28,5,20,20,2,2,0,595,-11,-20,2
subj_28,5,21,21,6,1,0,809.599999999977,1,-20,2
subj_28,5,22,22,4,2,1,439.5,-11,-40,2
subj_28,5,23,23,2,1,1,486.800000000017,1,-40,2
subj_28,5,24,24,3,2,0,500.100000000006,11,-20,2
subj_28,5,25,25,5,2,0,402.700000000012,-1,-20,2
subj_28,5,26,26,4,2,1,509.400000000023,1,-20,2
subj_28,5,27,27,3,1,1,403.300000000017,11,0,2
subj_28,5,28,28,5,2,0,468,11,20,2
subj_28,5,29,29,4,2,1,268,-11,0,2
subj_28,5,30,30,4,1,0,491.900000000023,-11,-20,2
subj_28,5,31,31,3,1,1,131.200000000012,11,0,2
subj_28,5,32,32,2,1,1,374.399999999994,1,0,2
subj_28,5,33,33,1,2,1,408.399999999994,11,20,2
subj_28,5,34,34,2,1,1,519,1,20,2
subj_28,5,35,35,2,2,0,613,1,20,2
subj_28,5,36,36,5,1,1,499,11,40,2
subj_28,5,37,37,4,2,1,413.600000000006,1,40,2
subj_28,5,38,38,6,2,1,637.600000000006,-11,20,2
subj_28,5,39,39,3,1,1,300.899999999994,11,40,2
subj_28,5,40,40,5,2,0,603.5,-1,40,2
subj_28,5,41,41,3,1,1,410.099999999977,11,60,2
subj_28,5,42,42,1,1,0,898,-1,60,2
subj_28,5,43,43,1,2,1,320.700000000012,11,80,2
subj_28,5,44,44,4,2,1,468.599999999977,1,80,2
subj_28,5,45,45,5,2,0,296.599999999977,-1,80,2
subj_28,5,46,46,6,1,0,261.299999999988,-11,60,2
subj_28,5,47,47,6,2,1,267.200000000012,1,60,2
subj_28,5,48,48,5,1,1,383.100000000035,-1,60,2
subj_28,5,49,49,5,1,1,472.5,11,80,2
subj_28,5,50,50,2,2,0,96.4000000000233,-11,60,2
subj_28,5,51,51,1,1,0,251,11,80,2
subj_28,5,52,52,1,2,1,217.600000000035,11,100,2
subj_28,5,53,53,4,2,1,467.600000000035,1,100,2
subj_28,5,54,54,5,1,1,635.600000000035,-1,100,2
subj_28,5,55,55,3,2,0,436.900000000023,-1,100,2
subj_28,5,56,56,2,1,1,292.200000000012,1,100,2
subj_28,5,57,57,1,2,1,1607.5,11,120,2
subj_28,5,58,58,6,1,0,474,1,120,2
subj_28,5,59,59,1,2,1,402,11,140,2
subj_28,5,60,60,5,2,0,368.599999999977,11,160,2
subj_28,6,61,1,5,2,0,487.200000000012,-1,0,2
subj_28,6,62,2,5,2,0,380.5,11,20,2
subj_28,6,63,3,4,2,1,163.799999999988,-11,0,2
subj_28,6,64,4,5,2,0,303.799999999988,-1,0,2
subj_28,6,65,5,4,1,0,10.3999999999651,-11,-20,2
subj_28,6,66,6,3,2,0,250.299999999988,11,0,2
subj_28,6,67,7,6,2,1,458.900000000023,1,0,2
subj_28,6,68,8,3,2,0,329.600000000035,11,20,2
subj_28,6,69,9,3,1,1,838.900000000023,-1,20,2
subj_28,6,70,10,3,2,0,328.200000000012,-1,20,2
subj_28,6,71,11,5,1,1,411.5,11,40,2
subj_28,6,72,12,6,2,1,571.5,1,40,2
subj_28,6,73,13,4,2,1,279.400000000023,1,40,2
subj_28,6,74,14,2,2,0,782.700000000012,-11,20,2
subj_28,6,75,15,3,1,1,328,11,40,2
subj_28,6,76,16,4,2,1,901.199999999953,1,40,2
subj_28,6,77,17,1,1,0,505.899999999965,-1,40,2
subj_28,6,78,18,4,2,1,444.5,1,40,2
subj_28,6,79,19,1,1,0,371.199999999953,-1,40,2
subj_28,6,80,20,2,2,0,507.099999999977,-11,20,2
subj_28,6,81,21,6,1,0,585.699999999953,1,20,2
subj_28,6,82,22,6,1,0,229.099999999977,-11,0,2
subj_28,6,83,23,5,2,0,254.399999999965,11,20,2
subj_28,6,84,24,3,2,0,685,-1,20,2
subj_28,6,85,25,4,1,0,794.200000000012,1,20,2
subj_28,6,86,26,5,2,0,304.799999999988,11,40,2
subj_28,6,87,27,1,2,1,1027.5,11,60,2
subj_28,6,88,28,1,2,1,368.799999999988,11,80,2
subj_28,6,89,29,2,2,0,932.799999999988,-11,60,2
subj_28,6,90,30,6,2,1,654.099999999977,-11,40,2
subj_28,6,91,31,1,1,0,230.699999999953,11,60,2
subj_28,6,92,32,1,1,0,190,-1,60,2
subj_28,6,93,33,3,2,0,191.300000000047,-1,60,2
subj_28,6,94,34,1,1,0,410.5,-1,60,2
subj_28,6,95,35,5,1,1,340.5,11,80,2
subj_28,6,96,36,4,2,1,725.800000000047,1,80,2
subj_28,6,97,37,5,2,0,1633.70000000007,-1,80,2
subj_28,6,98,38,4,2,1,375,-11,60,2
subj_28,6,99,39,2,1,1,411,1,60,2
subj_28,6,100,40,1,2,1,225,11,80,2
subj_28,6,101,41,3,2,0,623,-1,80,2
subj_28,6,102,42,2,1,1,488.900000000023,1,80,2
subj_28,6,103,43,2,2,0,744.20000000007,1,80,2
subj_28,6,104,44,1,1,0,330.800000000047,-1,80,2
subj_28,6,105,45,2,2,0,364.100000000093,-11,60,2
subj_28,6,106,46,2,1,1,284,1,60,2
subj_28,6,107,47,4,9,9,9999,9,60,2
subj_28,6,108,48,6,1,0,706,-11,40,2
subj_28,6,109,49,6,2,1,376.600000000093,-11,20,2
subj_28,6,110,50,5,2,0,505.900000000023,11,40,2
subj_28,6,111,51,5,2,0,236.5,11,60,2
subj_28,6,112,52,3,2,0,579.800000000047,-1,60,2
subj_28,6,113,53,6,1,0,231.099999999977,1,60,2
subj_28,6,114,54,2,2,0,380.399999999907,-11,40,2
subj_28,6,115,55,1,1,0,475.699999999953,-1,40,2
subj_28,6,116,56,2,2,0,369.599999999977,-11,20,2
subj_28,6,117,57,6,1,0,237.599999999977,1,20,2
subj_28,6,118,58,6,1,0,378.899999999907,-11,0,2
subj_28,6,119,59,4,2,1,292.199999999953,1,0,2
subj_28,6,120,60,3,1,1,473.5,11,20,2
subj_28,7,121,1,4,2,1,359.29999999993,1,0,2
subj_28,7,122,2,3,2,0,57.2999999999302,11,20,2
subj_28,7,123,3,5,2,0,233.900000000023,11,40,2
subj_28,7,124,4,5,2,0,215.199999999953,11,60,2
subj_28,7,125,5,1,2,1,257.199999999953,11,80,2
subj_28,7,126,6,1,2,1,265.79999999993,11,100,2
subj_28,7,127,7,5,2,0,279.79999999993,-1,100,2
subj_28,7,128,8,6,1,0,453.099999999977,-11,80,2
subj_28,7,129,9,5,2,0,267.79999999993,-1,80,2
subj_28,7,130,10,3,1,1,227.699999999953,11,100,2
subj_28,7,131,11,5,1,1,384.900000000023,-1,100,2
subj_28,7,132,12,2,1,1,1892.19999999995,1,100,2
subj_28,7,133,13,4,2,1,297.5,-11,80,2
subj_28,7,134,14,4,2,1,174.199999999953,1,80,2
subj_28,7,135,15,3,1,1,350.099999999977,11,100,2
subj_28,7,136,16,1,1,0,274.800000000047,-1,100,2
subj_28,7,137,17,5,2,0,402.699999999953,-1,100,2
subj_28,7,138,18,6,2,1,251.400000000023,-11,80,2
subj_28,7,139,19,5,2,0,239.900000000023,11,100,2
subj_28,7,140,20,1,2,1,261.20000000007,11,120,2
subj_28,7,141,21,2,2,0,1611.20000000007,-11,100,2
subj_28,7,142,22,6,1,0,445.20000000007,1,100,2
subj_28,7,143,23,4,2,1,1339.80000000005,1,100,2
subj_28,7,144,24,1,2,1,495.099999999977,11,120,2
subj_28,7,145,25,1,2,1,245.70000000007,-1,120,2
subj_28,7,146,26,6,2,1,522.400000000023,1,120,2
subj_28,7,147,27,4,1,0,268.300000000047,1,120,2
subj_28,7,148,28,1,1,0,178.20000000007,-1,120,2
subj_28,7,149,29,6,2,1,1403.5,-11,100,2
subj_28,7,150,30,3,1,1,268.20000000007,11,120,2
subj_28,7,151,31,3,1,1,28.1000000000931,11,140,2
subj_28,7,152,32,2,1,1,1469.40000000002,1,140,2
subj_28,7,153,33,1,2,1,249.400000000023,11,160,2
subj_28,7,154,34,2,2,0,870,-11,140,2
subj_28,7,155,35,4,1,0,262,-11,120,2
subj_28,7,156,36,6,2,1,446,1,120,2
subj_28,7,157,37,1,2,1,564.5,11,140,2
subj_28,7,158,38,3,2,0,540.5,-1,140,2
subj_28,7,159,39,2,1,1,541.79999999993,1,140,2
subj_28,7,160,40,5,2,0,503.099999999977,11,160,2
subj_28,7,161,41,5,2,0,457.699999999953,-1,160,2
subj_28,7,162,42,2,2,0,1022.39999999991,-11,140,2
subj_28,7,163,43,4,2,1,280.29999999993,-11,120,2
subj_28,7,164,44,5,1,1,629.599999999977,11,140,2
subj_28,7,165,45,2,2,0,218.899999999907,-11,120,2
subj_28,7,166,46,3,2,0,160.79999999993,11,140,2
subj_28,7,167,47,4,1,0,700.79999999993,-11,120,2
subj_28,7,168,48,1,2,1,507.400000000023,11,140,2
subj_28,7,169,49,6,2,1,304,1,140,2
subj_28,7,170,50,4,1,0,412.699999999953,-11,120,2
subj_28,7,171,51,6,2,1,252.599999999977,1,120,2
subj_28,7,172,52,3,1,1,729.29999999993,11,140,2
subj_28,7,173,53,2,2,0,342.599999999977,-11,120,2
subj_28,7,174,54,3,1,1,435.800000000047,11,140,2
subj_28,7,175,55,6,1,0,233.099999999977,1,140,2
subj_28,7,176,56,6,1,0,234.400000000023,1,140,2
subj_28,7,177,57,4,2,1,951.699999999953,1,140,2
subj_28,7,178,58,2,1,1,232.300000000047,1,140,2
subj_28,7,179,59,2,2,0,369.699999999953,1,140,2
subj_28,7,180,60,3,2,0,995.599999999977,11,160,2
subj_28,8,181,1,3,2,0,276.800000000047,-1,0,2
subj_28,8,182,2,4,2,1,336.099999999977,1,0,2
subj_28,8,183,3,5,1,1,469.400000000023,-1,0,2
subj_28,8,184,4,2,1,1,213.300000000047,1,0,2
subj_28,8,185,5,2,2,0,413.300000000047,-11,-20,2
subj_28,8,186,6,6,1,0,291.300000000047,1,-20,2
subj_28,8,187,7,2,2,0,286.599999999977,-11,-40,2
subj_28,8,188,8,2,1,1,361.900000000023,1,-40,2
subj_28,8,189,9,4,2,1,433.900000000023,1,-40,2
subj_28,8,190,10,6,1,0,329.100000000093,1,-40,2
subj_28,8,191,11,1,2,1,894.5,11,-20,2
subj_28,8,192,12,4,2,1,2305,1,-20,2
subj_28,8,193,13,3,1,1,395.600000000093,11,0,2
subj_28,8,194,14,2,1,1,340.300000000047,1,0,2
subj_28,8,195,15,6,2,1,337.600000000093,-11,-20,2
subj_28,8,196,16,1,1,0,268.90000000014,-1,-20,2
subj_28,8,197,17,1,2,1,404.800000000047,11,0,2
subj_28,8,198,18,1,2,1,341.5,11,20,2
subj_28,8,199,19,5,2,0,208.800000000047,-1,20,2
subj_28,8,200,20,3,1,1,777.40000000014,11,40,2
subj_28,8,201,21,3,1,1,242.59999999986,11,60,2
subj_28,8,202,22,4,2,1,275.899999999907,1,60,2
subj_28,8,203,23,4,1,0,233.199999999953,-11,40,2
subj_28,8,204,24,3,2,0,322.5,11,60,2
subj_28,8,205,25,5,2,0,414.5,-1,60,2
subj_28,8,206,26,4,1,0,348.5,-11,40,2
subj_28,8,207,27,5,1,1,241.09999999986,11,60,2
subj_28,8,208,28,6,2,1,566.399999999907,1,60,2
subj_28,8,209,29,1,2,1,242.399999999907,11,80,2
subj_28,8,210,30,5,2,0,289.600000000093,-1,80,2
subj_28,8,211,31,6,1,0,232.90000000014,-11,60,2
subj_28,8,212,32,2,2,0,302.200000000186,-11,40,2
subj_28,8,213,33,4,2,1,240.800000000047,-11,20,2
subj_28,8,214,34,3,1,1,346.100000000093,11,40,2
subj_28,8,215,35,3,1,1,260.800000000047,-1,40,2
subj_28,8,216,36,2,2,0,548.800000000047,-11,20,2
subj_28,8,217,37,5,1,1,233.40000000014,-1,20,2
subj_28,8,218,38,4,2,1,390.700000000186,-11,0,2
subj_28,8,219,39,4,1,0,330,1,0,2
subj_28,8,220,40,1,2,1,645.199999999953,11,20,2
subj_28,8,221,41,2,2,0,305.800000000047,-11,0,2
subj_28,8,222,42,4,1,0,268.5,-11,-20,2
subj_28,8,223,43,6,2,1,288.399999999907,1,-20,2
subj_28,8,224,44,6,1,0,439.800000000047,1,-20,2
subj_28,8,225,45,1,2,1,325.100000000093,11,0,2
subj_28,8,226,46,3,2,0,273,11,20,2
subj_28,8,227,47,3,2,0,39,-1,20,2
subj_28,8,228,48,2,1,1,24.1999999999534,1,20,2
subj_28,8,229,49,5,2,0,256.199999999953,11,40,2
subj_28,8,230,50,1,2,1,336.799999999814,-1,40,2
subj_28,8,231,51,6,1,0,270.09999999986,-11,20,2
subj_28,8,232,52,5,2,0,394.09999999986,11,40,2
subj_28,8,233,53,2,2,0,362.699999999953,1,40,2
subj_28,8,234,54,1,1,0,538.699999999953,-1,40,2
subj_28,8,235,55,6,2,1,366,-11,20,2
subj_28,8,236,56,5,2,0,206,11,40,2
subj_28,8,237,57,5,2,0,270.59999999986,-1,40,2
subj_28,8,238,58,1,1,0,196.5,-1,40,2
subj_28,8,239,59,3,2,0,439.100000000093,-1,40,2
subj_28,8,240,60,6,1,0,372.40000000014,-11,20,2
subj_29,1,1,1,1,1,0,2120.89999999999,-1,0,1
